record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,movement_id,movement_date,movement_type,material_id,lot_id,from_location_id,to_location_id,quantity,quantity_uom,reference_type,reference_id
inv-02-a2cd0e4f197d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-130d775be324,MOV-ADJ-0000001,2026-02-01,CYCLE_COUNT_ADJUSTMENT,RM-MHP,LOT-ADJ-0000001,ADJUSTMENT,LOC-P2-RAW,0.05,TON,CYCLE_COUNT,CC-0000001
inv-02-cbe152d27677,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9095c1874139,MOV-ADJ-0000181,2026-02-01,CYCLE_COUNT_ADJUSTMENT,RM-MHP,LOT-ADJ-0000181,ADJUSTMENT,LOC-P2-RAW,0.05,TON,CYCLE_COUNT,CC-0000181
inv-02-781f15373538,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-daca93e2e657,MOV-ADJ-0000361,2026-02-01,CYCLE_COUNT_ADJUSTMENT,RM-MHP,LOT-ADJ-0000361,ADJUSTMENT,LOC-P2-RAW,0.05,TON,CYCLE_COUNT,CC-0000361
inv-02-a491ba362456,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8bcc95ce70ef,MOV-ADJ-0000541,2026-02-01,CYCLE_COUNT_ADJUSTMENT,RM-MHP,LOT-ADJ-0000541,ADJUSTMENT,LOC-P2-RAW,0.05,TON,CYCLE_COUNT,CC-0000541
inv-02-9d15d230136a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-25e03850a2c1,MOV-ADJ-0000721,2026-02-01,CYCLE_COUNT_ADJUSTMENT,RM-MHP,LOT-ADJ-0000721,ADJUSTMENT,LOC-P2-RAW,0.05,TON,CYCLE_COUNT,CC-0000721
inv-02-db5d800b628f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c5e5d63daff9,MOV-ADJ-0000901,2026-02-01,CYCLE_COUNT_ADJUSTMENT,RM-MHP,LOT-ADJ-0000901,ADJUSTMENT,LOC-P2-RAW,0.05,TON,CYCLE_COUNT,CC-0000901
inv-02-c07821937c02,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b16f237306ba,MOV-ADJ-0001081,2026-02-01,CYCLE_COUNT_ADJUSTMENT,RM-MHP,LOT-ADJ-0001081,ADJUSTMENT,LOC-P2-RAW,0.05,TON,CYCLE_COUNT,CC-0001081
inv-02-882dfd00fdf5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7dff050ffc85,MOV-ADJ-0001261,2026-02-01,CYCLE_COUNT_ADJUSTMENT,RM-MHP,LOT-ADJ-0001261,ADJUSTMENT,LOC-P2-RAW,0.05,TON,CYCLE_COUNT,CC-0001261
inv-02-458a86178783,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1a3ae9b92008,MOV-ADJ-0001441,2026-02-01,CYCLE_COUNT_ADJUSTMENT,RM-MHP,LOT-ADJ-0001441,ADJUSTMENT,LOC-P2-RAW,0.05,TON,CYCLE_COUNT,CC-0001441
inv-02-04055f046200,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a606b4349c50,MOV-ADJ-0001621,2026-02-01,CYCLE_COUNT_ADJUSTMENT,RM-MHP,LOT-ADJ-0001621,ADJUSTMENT,LOC-P2-RAW,0.05,TON,CYCLE_COUNT,CC-0001621
inv-02-eeacbf3e76a8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3db03e7c2a3d,MOV-ADJ-0001801,2026-02-01,CYCLE_COUNT_ADJUSTMENT,RM-MHP,LOT-ADJ-0001801,ADJUSTMENT,LOC-P2-RAW,0.05,TON,CYCLE_COUNT,CC-0001801
inv-02-627b1a69be4a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a8410ce16513,MOV-ADJ-0001981,2026-02-01,CYCLE_COUNT_ADJUSTMENT,RM-MHP,LOT-ADJ-0001981,ADJUSTMENT,LOC-P2-RAW,0.05,TON,CYCLE_COUNT,CC-0001981
inv-02-f366ac349893,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-44ad84e2acca,MOV-ISS-BATCH-0000001,2026-02-01,PRODUCTION_ISSUE,RM-BLACKMASS,LOT-RM-000001,LOC-P2-RAW,PRODUCTION,-4.011,TON,BATCH,BATCH-0000001
inv-02-c07d3703dd9b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-982c97c323c7,MOV-ISS-BATCH-0000001-2,2026-02-01,PRODUCTION_ISSUE,RM-H2SO4,LOT-RM-RM-H2SO4-BATCH-0000001,LOC-P2-RAW,PRODUCTION,-0.459,TON,BATCH,BATCH-0000001
inv-02-79d57c5a16b8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-41d4652039bc,MOV-ISS-BATCH-0000001-3,2026-02-01,PRODUCTION_ISSUE,RM-LIME,LOT-RM-RM-LIME-BATCH-0000001,LOC-P2-RAW,PRODUCTION,-0.191,TON,BATCH,BATCH-0000001
inv-02-aa2d5270c25b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f50d85129a79,MOV-ISS-BATCH-0000501,2026-02-01,PRODUCTION_ISSUE,RM-BLACKMASS,LOT-RM-000501,LOC-P2-RAW,PRODUCTION,-4.323,TON,BATCH,BATCH-0000501
inv-02-82b7e3e27051,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a70a649d421f,MOV-ISS-BATCH-0000501-2,2026-02-01,PRODUCTION_ISSUE,RM-H2SO4,LOT-RM-RM-H2SO4-BATCH-0000501,LOC-P2-RAW,PRODUCTION,-0.491,TON,BATCH,BATCH-0000501
inv-02-2957881c815f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-427910e19611,MOV-ISS-BATCH-0000501-3,2026-02-01,PRODUCTION_ISSUE,RM-LIME,LOT-RM-RM-LIME-BATCH-0000501,LOC-P2-RAW,PRODUCTION,-0.205,TON,BATCH,BATCH-0000501
